Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
40117,142655,-23653,212469,243692,153959,215,12.7,32.5,-0.324,0.593,-1.336,-0.233,0.547,0.835,-58.816,36.207,-11.253,71,
40127,141370,-23002,211884,245226,153705,215,12.7,32.5,-1.232,0.319,-1.641,-0.232,0.541,0.844,-58.816,39.769,-9.002,71,
40139,144786,-23350,212935,241622,154236,215,12.7,32.5,-1.347,-1.819,-1.611,-0.234,0.536,0.838,-55.215,39.769,-10.128,71,
40149,148736,-24326,214111,236904,154979,214.9,12.7,32.5,-0.141,-1.872,-1.634,-0.235,0.536,0.84,-58.816,36.207,-5.626,71,
40160,149715,-23995,214442,235867,155096,214.9,12.7,32.5,-0.919,-1.368,-1.588,-0.231,0.541,0.845,-56.415,37.395,-11.253,71,
40172,150110,-23623,214696,235636,154926,214.9,12.7,32.5,-1.08,-2.567,-0.985,-0.23,0.531,0.856,-56.415,36.207,-9.002,71,
40182,149935,-23502,214551,235777,154831,214.8,12.7,32.4,-1.683,-0.475,-2.023,-0.227,0.536,0.857,-57.615,37.395,-7.877,71,
40193,147198,-22421,213770,239313,154318,214.8,12.7,32.4,-1.034,-1.414,-2.099,-0.231,0.525,0.85,-57.615,38.582,-7.877,71,
40204,149161,-22803,214252,237167,154313,214.8,12.7,32.3,-0.553,-2.338,-1.71,-0.229,0.531,0.849,-57.615,38.582,-7.877,71,
40215,150505,-22700,214824,236175,154448,214.7,12.7,32.3,-2.423,-1.246,-2.099,-0.225,0.528,0.865,-57.615,38.582,-7.877,71,
40226,150656,-22605,214744,235968,154352,214.7,12.7,32.2,-3.851,-2.491,-2.053,-0.225,0.517,0.862,-57.615,39.769,-7.877,71,
40238,149442,-21714,214572,237845,154003,214.6,12.7,32.1,-1.133,-2.788,-1.466,-0.219,0.514,0.854,-57.615,37.395,-6.752,71,
40249,150581,-21810,214831,236442,154111,214.6,12.7,32.1,0.897,-2.742,-0.71,-0.218,0.51,0.858,-58.816,38.582,-9.002,71,
40259,150878,-21556,215004,236315,154029,214.6,12.6,32.1,1.126,-1.704,-0.221,-0.214,0.518,0.855,-54.014,35.02,-9.002,71,
