Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
890524,-36180,-67258,-23210,-77811,-67799,197.9,18.2,8.5,-0.148,-0.407,0.878,-0.313,0.128,0.943,-69.618,24.336,29.258,49,
890535,-38564,-66562,-23875,-74621,-69517,197.8,18.2,8.4,-0.4,0.754,0.344,-0.317,0.137,0.948,-73.219,20.775,25.882,49,
890545,-40884,-65532,-24142,-70998,-71283,197.8,18.3,8.4,2.126,2.105,-0.061,-0.314,0.14,0.952,-73.219,21.962,24.757,49,
890557,-42656,-64943,-24568,-68203,-73002,197.8,18.3,8.4,0.897,1.166,0.252,-0.318,0.149,0.969,-72.019,19.588,23.631,49,
890567,-43785,-64396,-24742,-66023,-73756,197.7,18.3,8.4,-2.37,2.143,-0.076,-0.312,0.148,0.961,-72.019,19.588,23.631,49,
890579,-45737,-63672,-25230,-63116,-75720,197.8,18.3,8.4,-2.645,2.685,-0.328,-0.311,0.138,0.963,-70.819,24.336,22.506,49,
890589,-42391,-64713,-24283,-67678,-73440,197.8,18.3,8.4,-0.912,2.433,-0.611,-0.32,0.134,0.946,-70.819,23.149,24.757,49,
890600,-37593,-66304,-22977,-74651,-69469,197.8,18.3,8.4,1.569,1.38,0.16,-0.32,0.132,0.947,-73.219,23.149,25.882,49,
890611,-36209,-66752,-22557,-76917,-68695,197.7,18.3,8.4,2.302,0.021,0.557,-0.315,0.144,0.954,-72.019,21.962,27.007,49,
890622,-35545,-66788,-22290,-77301,-68445,197.8,18.3,8.4,-0.667,1.265,-0.023,-0.314,0.145,0.961,-72.019,23.149,27.007,49,
890634,-38911,-65687,-22994,-72606,-71366,197.7,18.4,8.3,-3.942,3.876,-0.916,-0.317,0.141,0.956,-73.219,23.149,25.882,49,
890644,-36300,-66442,-22203,-76015,-69150,197.7,18.4,8.3,-0.515,2.99,-0.702,-0.316,0.135,0.949,-69.618,20.775,27.007,49,
890655,-35763,-66737,-22083,-77094,-68902,197.7,18.4,8.3,2.363,2.357,-0.489,-0.327,0.129,0.954,-69.618,21.962,28.132,49,
