Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
16188,335450,513238,293652,306065,72060,193.5,30.4,28.5,24.791,-5.468,-7.954,-0.45,0.375,0.721,-70.819,24.336,23.631,0,
16199,352040,508583,301143,316084,73106,193.3,30.3,28.6,30.493,-0.208,-7.779,-0.456,0.403,0.793,-70.819,24.336,23.631,0,
16210,369589,496099,310195,327088,74249,193.3,30.3,28.9,26.569,2.609,-9.176,-0.49,0.439,0.776,-70.819,25.523,20.255,0,
16221,384432,500850,318597,336982,75525,193.3,30.3,29.1,13.508,-5.376,-9.13,-0.561,0.448,0.759,-67.218,26.71,21.381,0,
16233,399998,510477,327980,347527,76797,193.2,30.3,29.2,10.256,-11.277,-3.275,-0.545,0.447,0.788,-70.819,25.523,20.255,0,
16243,410481,523041,334882,361244,75890,193.1,30,29.3,10.126,-6.994,-4.809,-0.437,0.466,0.809,-69.618,24.336,21.381,0,
16255,426296,535988,346382,370351,78617,193.1,29.9,29.4,4.065,4.09,-10.092,-0.484,0.482,0.846,-67.218,25.523,22.506,0,
16266,438671,549608,356308,379913,80028,193,30,29.2,-6.675,3.105,-10.313,-0.548,0.452,0.825,-67.218,24.336,23.631,0,
16276,450637,565510,366722,391164,81350,193,30.1,29.2,-2.652,3.838,-8.679,-0.554,0.455,0.819,-69.618,27.898,22.506,0,
16288,460786,581444,375995,401455,82442,193,30.1,29.3,8.623,1.112,-9.328,-0.517,0.46,0.795,-68.418,26.71,21.381,0,
16298,466761,602344,382977,418309,81541,192.9,30.2,29.4,11.989,-1.292,-6.13,-0.573,0.434,0.83,-68.418,26.71,23.631,0,
16310,477828,622845,394297,425783,84857,192.9,30.2,29.4,10.05,-9.117,0.504,-0.553,0.409,0.747,-70.819,25.523,21.381,0,
16320,481421,651323,401761,443600,83817,192.8,29.9,29.5,14.531,-17.162,5.473,-0.473,0.409,0.781,-70.819,25.523,21.381,0,
16331,490990,675096,413203,450581,88711,192.8,29.6,29.2,-5.377,-25.002,24.45,-0.482,0.333,0.751,-67.218,25.523,22.506,0,
16343,496469,695043,420748,462271,90151,192.9,29.4,29.3,3.394,-44.895,27.87,-0.584,0.383,0.665,-67.218,27.898,23.631,0,
16353,503268,706839,428159,468693,93101,192.9,28.6,29.7,28.119,-60.04,31.031,-0.474,0.451,0.768,-66.018,27.898,22.506,0,
16364,509475,718402,434530,476563,95057,193,28,29.9,-3.584,-52.407,25.748,-0.484,0.527,0.806,-68.418,27.898,23.631,0,
16376,514515,728239,439377,483280,96531,193,27.4,29.7,-16.507,-49.59,16.832,-0.462,0.452,0.755,-66.018,29.085,24.757,0,
16386,519905,738883,444139,490452,97468,192.9,27,29.6,-0.958,-56.048,18.863,-0.487,0.39,0.742,-64.817,29.085,23.631,0,
16397,524934,747014,448308,496423,98341,192.8,26.2,29.6,11.088,-55.567,16.748,-0.394,0.418,0.799,-64.817,30.272,25.882,0,
16408,530083,755392,452601,502489,98879,192.7,25.6,29.7,11.783,-41.903,12.977,-0.403,0.452,0.828,-64.817,30.272,27.007,0,
16420,534565,762723,456074,507657,99452,192.6,25.2,29.7,5.294,-36.819,10.771,-0.439,0.44,0.8,-63.617,27.898,25.882,0,
16431,539294,770511,459618,513126,100185,192.6,24.9,29.8,2.394,-39.72,12.695,-0.467,0.449,0.776,-63.617,29.085,28.132,0,
16441,540552,777670,460189,521708,99540,192.5,24.4,29.6,-5.851,-42.88,13.115,-0.421,0.452,0.82,-63.617,29.085,28.132,0,
16452,547078,782740,465402,523459,101423,192.4,23.9,29.5,-6.355,-34.933,9.321,-0.381,0.448,0.864,-60.016,30.272,28.132,0,
16464,551368,787508,468640,526873,102287,192.3,23.5,29.3,-3.049,-25.201,5.649,-0.385,0.427,0.844,-60.016,27.898,29.258,0,
16474,555274,791741,471533,531202,102814,192.3,23.3,29.2,-2.08,-23.407,5.42,-0.425,0.425,0.818,-60.016,30.272,30.383,0,
16485,558988,795221,474258,534884,103326,192.2,23.1,29.2,2.187,-24.338,5.084,-0.407,0.461,0.857,-61.216,29.085,29.258,0,
16496,562525,798830,476971,539158,103671,192.2,22.8,29.1,-1.385,-16.071,2.687,-0.386,0.465,0.885,-60.016,31.459,28.132,0,
16507,566018,801801,479390,542948,104101,192.2,22.8,29.1,-2.843,-18.262,7.061,-0.452,0.42,0.807,-60.016,30.272,31.508,0,
16518,569357,805512,481828,546946,104420,192.2,22.5,29.1,12.546,-24.239,7.832,-0.393,0.431,0.856,-57.615,31.459,30.383,0,
16529,572449,808651,484087,550338,103832,192.3,22.1,29.2,11.256,-15.742,6.229,-0.357,0.471,0.909,-61.216,33.833,29.258,0,
16541,571652,813617,482806,559315,100628,192.3,22,29.3,8.256,-8.162,3.779,-0.407,0.468,0.876,-60.016,29.085,30.383,0,
16551,577848,815173,487465,557889,101987,192.3,21.8,29.4,11.394,-7.628,2.954,-0.38,0.465,0.878,-60.016,32.646,31.508,0,
16562,581845,817641,490338,559827,101702,192.4,21.7,29.5,7.508,-1.185,0.695,-0.369,0.501,0.901,-60.016,32.646,31.508,0,
16574,584841,820092,492285,562259,101387,192.4,21.6,29.5,-0.706,4.387,-0.641,-0.384,0.463,0.89,-61.216,32.646,32.634,0,
16584,587776,822795,494091,565160,100824,192.5,21.7,29.4,-0.087,3.204,1.664,-0.394,0.439,0.847,-60.016,31.459,31.508,0,
16595,590561,825033,495794,567564,100766,192.5,21.7,29.4,2.065,-1.147,3.908,-0.399,0.428,0.852,-60.016,31.459,28.132,0,
16606,593543,827649,497705,570173,100909,192.6,21.6,29.4,5.149,-2.842,4.954,-0.379,0.44,0.843,-61.216,32.646,30.383,0,
16617,596107,829821,499200,572527,100860,192.7,21.5,29.5,5.981,-1.361,3.824,-0.366,0.458,0.857,-58.816,31.459,30.383,0,
16628,598646,832627,500723,575260,100448,192.8,21.5,29.5,4.462,1.09,2.687,-0.383,0.439,0.829,-58.816,31.459,30.383,0,
16640,601331,834974,502367,577189,100381,192.8,21.5,29.6,10.562,-0.338,3.489,-0.373,0.448,0.829,-58.816,31.459,32.634,0,
16651,602477,837818,502478,581683,99246,192.9,21.4,29.8,11.554,3.853,2.389,-0.358,0.457,0.858,-58.816,33.833,29.258,0,
16661,606123,839404,504883,582118,99623,193,21.5,29.9,9.844,2.883,2.924,-0.401,0.476,0.824,-58.816,30.272,31.508,0,
16673,608986,841458,506509,583846,99459,193.1,21.4,30,8.157,4.723,2.458,-0.355,0.477,0.852,-61.216,31.459,31.508,0,
16683,611196,843398,507791,585817,99042,193.2,21.6,30.1,1.187,3.654,4.511,-0.416,0.467,0.819,-61.216,31.459,31.508,0,
16694,613677,845430,509107,587783,98837,193.3,21.5,30.2,6.416,0.578,5.168,-0.377,0.462,0.821,-60.016,33.833,28.132,0,
16705,615958,847289,510336,589536,98458,193.4,21.5,30.3,3.042,1.189,4.824,-0.391,0.469,0.83,-60.016,32.646,29.258,0,
16717,618199,849382,511548,591455,97985,193.6,21.5,30.4,7.18,4.433,2.153,-0.364,0.475,0.839,-58.816,33.833,28.132,0,
16727,620086,851264,512663,593391,97412,193.6,21.6,30.5,4.653,7.189,1.565,-0.39,0.466,0.826,-58.816,30.272,31.508,0,
16739,622311,852937,513804,594962,96816,193.7,21.7,30.6,4.737,3.99,2.534,-0.406,0.471,0.803,-57.615,32.646,31.508,0,
16749,621800,855605,512702,599939,94968,193.8,21.7,30.7,6.18,0.746,3.076,-0.383,0.489,0.828,-58.816,33.833,30.383,0,
16760,625746,856533,515406,598903,95470,193.9,21.7,30.8,0.333,3.532,2.718,-0.379,0.504,0.843,-61.216,32.646,30.383,0,
