Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
387634,203679,157823,148611,252846,399904,209.8,9.1,33.6,-4.835,-7.933,0.382,-0.167,0.548,0.845,-54.014,31.459,-4.501,53,
387645,202966,158166,148326,253966,399579,209.7,9,33.5,-3.553,-10.216,1.191,-0.164,0.544,0.853,-56.415,32.646,-3.376,53,
387655,200645,159371,147329,257823,398899,209.6,9,33.5,-4.064,-7.422,1.573,-0.163,0.553,0.862,-56.415,32.646,-3.376,53,
387666,206892,156849,149484,249621,400785,209.6,8.9,33.3,-7.034,-6.91,1.847,-0.156,0.549,0.859,-56.415,33.833,-1.125,53,
387677,208672,156411,150000,247338,401389,209.6,8.8,33.2,-7.057,-6.544,1.267,-0.157,0.536,0.855,-51.614,31.459,-1.125,53,
387688,209116,156118,150033,246879,401535,209.5,8.8,33.1,-6.69,-5.91,1.557,-0.153,0.533,0.863,-56.415,33.833,-1.125,53,
387699,209247,156296,149973,247220,401557,209.5,8.7,33,-5.782,-4.422,2.122,-0.147,0.525,0.868,-54.014,35.02,0,53,
387710,209439,156300,149811,246682,401633,209.5,8.6,32.8,-5.69,-4.849,3.771,-0.146,0.524,0.862,-55.215,33.833,-2.251,53,
387721,209854,156228,149883,246820,401683,209.5,8.5,32.8,-3.904,-6.109,5.55,-0.142,0.526,0.859,-54.014,31.459,-1.125,53,
387733,209878,156209,149749,246646,401623,209.5,8.4,32.7,-3.66,-7.055,6.779,-0.138,0.542,0.868,-55.215,32.646,-1.125,53,
387744,208046,157166,149057,249674,401019,209.5,8.3,32.6,-4.171,-8.033,7.626,-0.135,0.549,0.865,-54.014,32.646,-2.251,53,
387754,204520,158702,147783,254306,400118,209.5,8.1,32.6,-6.003,-8.811,7.832,-0.133,0.551,0.874,-54.014,35.02,-1.125,53,
387765,208246,157384,148777,249854,401181,209.6,8,32.5,-6.561,-9.353,7.45,-0.127,0.552,0.87,-54.014,35.02,-1.125,53,
387777,210014,156832,149220,247809,401634,209.6,7.8,32.4,-5.98,-9.819,7.221,-0.126,0.552,0.876,-54.014,35.02,-1.125,53,
387787,210539,156692,149291,247206,401584,209.6,7.6,32.3,-7.69,-8.704,7.534,-0.121,0.538,0.873,-51.614,33.833,2.251,53,
387798,210801,156761,149328,247095,401741,209.6,7.5,32.3,-6.713,-7.086,7.679,-0.12,0.536,0.863,-54.014,33.833,2.251,53,
