Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
535919,-27741,-30583,-42910,-46985,-48219,190.5,14.9,-2.1,-44.568,48.341,1.458,-0.156,-0.011,1.175,-69.618,7.716,22.506,79,
535930,-25513,-35925,-46221,-48511,-47055,190.6,15.6,-2.3,-41.148,41.433,3.847,-0.358,0.059,0.809,-72.019,11.278,23.631,79,
535942,-24405,-36701,-46768,-49102,-46690,190.6,16,-1.8,37.516,17.204,3.748,-0.332,0.022,0.805,-69.618,6.529,20.255,79,
535954,-27370,-36178,-49119,-44446,-48657,190.7,16.1,-1,67.676,1.654,2.29,-0.314,0.073,0.946,-67.218,8.903,18.005,79,
535964,-23105,-36911,-46366,-48499,-46814,190.7,16.2,-0.5,28.264,5.09,0.504,-0.299,0.097,1.004,-70.819,7.716,20.255,79,
535975,-21953,-36440,-44903,-49276,-46406,190.7,16.3,-0.4,-6.881,5.593,-0.916,-0.289,0.06,0.956,-69.618,10.091,22.506,79,
535986,-20659,-35860,-45412,-49145,-45711,190.7,16.3,-0.3,1.172,-0.346,-0.092,-0.284,0.012,0.914,-69.618,10.091,21.381,79,
535997,-20312,-35464,-44662,-49021,-45725,190.7,16.3,-0.1,26.691,-5.529,2.122,-0.278,0.004,0.931,-70.819,10.091,23.631,79,
536008,-19283,-34730,-44129,-49037,-45253,190.7,16.2,0.4,37.34,-6.376,2.45,-0.262,0.025,0.983,-68.418,8.903,21.381,79,
536019,-21459,-32958,-45148,-45172,-46597,190.7,16.1,0.7,30.722,-0.323,1.13,-0.269,0.049,0.989,-68.418,8.903,21.381,79,
536030,-18586,-33604,-42644,-48098,-45345,190.7,16.1,1.1,30.546,-0.575,-0.748,-0.278,0.056,0.968,-68.418,10.091,20.255,79,
536042,-17378,-33232,-41998,-48776,-44868,190.7,16.1,1.6,35.89,-1.468,-1.221,-0.291,0.067,0.976,-72.019,8.903,21.381,79,
536052,-17129,-32582,-42396,-48520,-45111,190.7,16.1,2,36.554,-0.04,-2.328,-0.289,0.079,0.998,-67.218,11.278,21.381,79,
536063,-15736,-32225,-41121,-49202,-44672,190.7,16.1,2.4,32.47,0.029,-2.305,-0.289,0.078,1.006,-70.819,12.465,19.13,79,
536074,-15271,-31898,-40754,-49645,-44650,190.7,16.1,2.8,28.592,0.685,-3.954,-0.29,0.082,1.005,-68.418,10.091,23.631,79,
536085,-14187,-31437,-40343,-49675,-44345,190.6,16.1,3.1,27.89,0.013,-4.092,-0.276,0.07,0.993,-68.418,10.091,20.255,79,
536096,-13766,-31081,-39493,-49723,-44349,190.6,16.1,3.4,27.31,1.341,-2.649,-0.268,0.065,0.992,-67.218,11.278,22.506,79,
536107,-12942,-30610,-39016,-49720,-44150,190.5,16,3.6,26.073,1.097,-1.069,-0.263,0.067,0.983,-66.018,11.278,22.506,79,
536118,-14487,-29375,-38902,-47251,-45380,190.6,16,3.9,21.218,3.219,0.221,-0.265,0.068,0.992,-68.418,13.652,21.381,79,
536129,-15536,-28326,-38928,-44795,-46113,190.6,16,4.1,19.004,2.906,0.389,-0.274,0.07,0.985,-68.418,12.465,20.255,79,
536141,-20392,-25554,-40535,-37407,-48758,190.6,16.1,4.2,17.401,4.242,0.214,-0.281,0.07,0.988,-68.418,12.465,20.255,79,
536151,-20435,-24976,-40116,-36504,-48940,190.6,16.1,4.4,17.279,3.135,-0.008,-0.286,0.072,0.987,-68.418,16.026,20.255,79,
536162,-12402,-27374,-36822,-46031,-44838,190.6,16.1,4.6,18.707,3.387,0.924,-0.275,0.073,0.978,-69.618,12.465,21.381,79,
536173,-9934,-27859,-35341,-48729,-43799,190.7,16.1,4.8,21.317,3.708,1.336,-0.274,0.075,0.975,-68.418,13.652,23.631,79,
536184,-8426,-27646,-34194,-49424,-43412,190.7,16.2,5,22.951,4.868,1.397,-0.275,0.079,0.963,-67.218,12.465,23.631,79,
536195,-7998,-27342,-33621,-49660,-43356,190.7,16.2,5.3,23.31,6.013,1.542,-0.28,0.086,0.966,-69.618,13.652,24.757,79,
536207,-7067,-26822,-32938,-49508,-43251,190.7,16.3,5.5,23.317,7.151,1.023,-0.283,0.099,0.966,-68.418,13.652,23.631,79,
536218,-6490,-26599,-32502,-49685,-43122,190.8,16.4,5.8,22.958,8.135,0.603,-0.29,0.097,0.97,-68.418,16.026,22.506,79,
