Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
34993,-5635,20534,14019,-45875,-13468,203.9,12.5,8.3,-16.584,2.83,4.122,-0.249,0.15,0.962,-66.018,30.272,30.383,44,
35004,-10774,22338,13008,-38850,-16995,204,12.5,8.2,-10.217,-2.033,4.191,-0.251,0.126,0.958,-63.617,32.646,27.007,44,
35015,-3461,20706,15153,-48078,-11442,204.1,12.5,8.2,1.92,-4.063,5.687,-0.237,0.122,0.964,-63.617,32.646,27.007,44,
35026,-682,20475,16421,-51367,-9555,204.2,12.5,8.3,11.768,-4.697,6.641,-0.229,0.13,0.982,-66.018,33.833,30.383,44,
35037,451,20547,17236,-52873,-9663,204.3,12.4,8.5,17.6,-4.529,7.664,-0.229,0.147,0.983,-64.817,32.646,31.508,44,
35048,981,21357,18285,-53223,-9201,204.4,12.4,8.9,22.088,-3.651,6.153,-0.221,0.178,0.997,-63.617,33.833,31.508,44,
35059,1516,21492,18596,-54340,-10114,204.5,12.3,9.2,22.134,-0.895,4.053,-0.226,0.198,1.017,-66.018,33.833,31.508,44,
35070,1687,22367,19506,-54230,-10091,204.6,12.3,9.6,15.416,2.487,2.336,-0.228,0.236,1.02,-63.617,32.646,30.383,44,
35081,-1370,23309,18947,-50547,-13457,204.7,12.4,9.8,3.562,6.029,-0.237,-0.225,0.234,1.042,-66.018,33.833,30.383,44,
35092,1784,22759,20236,-54269,-11312,204.7,12.5,9.8,-7.522,9.09,-2,-0.235,0.216,1.024,-64.817,35.02,32.634,44,
35103,2993,22440,20817,-55787,-10946,204.7,12.6,9.7,-8.156,9.38,-2.786,-0.234,0.176,1.002,-64.817,32.646,30.383,44,
35114,3515,22811,21573,-55791,-10297,204.7,12.7,9.8,3.89,9.487,-4.74,-0.231,0.166,0.992,-66.018,32.646,32.634,44,
35125,3849,23019,22331,-55861,-10169,204.7,12.8,9.9,17.058,8.929,-6.183,-0.221,0.169,0.999,-64.817,33.833,32.634,44,
35136,4427,23240,22896,-56268,-10341,204.7,12.8,10.2,23.745,13.349,-8.29,-0.214,0.175,1.03,-64.817,33.833,32.634,44,
35147,4975,23779,23755,-56436,-10275,204.6,13,10.4,24.302,18.235,-10.504,-0.226,0.175,1.034,-63.617,33.833,30.383,44,
35158,5327,23822,24005,-56998,-11214,204.6,13.2,10.7,26.165,21.983,-11.397,-0.233,0.196,1.024,-63.617,35.02,27.007,44,
35169,5906,24402,24591,-56837,-11052,204.6,13.4,11,25.676,22.12,-13.038,-0.234,0.207,1.012,-64.817,32.646,30.383,44,
35180,6280,23914,24582,-57716,-12151,204.5,13.6,11.2,17.737,22.112,-12.473,-0.243,0.209,1.022,-63.617,33.833,28.132,44,
35191,4720,25044,24490,-55095,-13279,204.5,13.9,11.3,6.455,23.769,-11.847,-0.242,0.202,1.003,-67.218,35.02,28.132,44,
35202,978,25847,23358,-50654,-17206,204.4,14.1,11.2,-0.751,21.548,-10.733,-0.249,0.171,0.975,-67.218,31.459,28.132,44,
35213,-1956,27417,22985,-45655,-18549,204.4,14.3,11.1,0.699,21.632,-9.634,-0.251,0.155,0.96,-67.218,33.833,25.882,44,
35224,4000,25845,24493,-52656,-14372,204.3,14.6,11.1,6.111,22.563,-8.878,-0.253,0.136,0.973,-68.418,36.207,25.882,44,
35235,7200,25346,25643,-56145,-12680,204.3,14.8,11.1,12.76,23.135,-7.931,-0.252,0.143,0.966,-64.817,33.833,28.132,44,
35246,8139,25416,26081,-56840,-12142,204.3,15,11.1,15.355,23.937,-9.092,-0.265,0.153,0.98,-64.817,32.646,27.007,44,
35257,8712,25266,26169,-57254,-12544,204.3,15.3,11.2,15.439,23.7,-10.389,-0.276,0.164,0.969,-64.817,32.646,27.007,44,
35269,9066,25584,26510,-56968,-12411,204.2,15.6,11.3,13.852,23.983,-10.924,-0.276,0.179,0.989,-64.817,32.646,27.007,44,
35279,9316,25000,25951,-57330,-13203,204.2,15.8,11.4,10.645,26.67,-12.87,-0.284,0.2,1.003,-69.618,33.833,24.757,44,
35290,7526,26095,25516,-53802,-13890,204.1,16.1,11.4,4.439,30.624,-13.87,-0.285,0.175,0.99,-66.018,33.833,25.882,44,
35301,9354,25012,25344,-55803,-13387,204,16.5,11.4,4.081,32.883,-13.939,-0.29,0.159,0.964,-68.418,32.646,25.882,44,
35312,9862,25380,25082,-55710,-12659,204,16.9,11.5,13.791,32.227,-13.603,-0.297,0.194,0.961,-70.819,32.646,24.757,44,
35323,9907,25512,23434,-56041,-13414,203.9,17.2,11.6,14.363,35.265,-15.687,-0.321,0.199,1.017,-70.819,31.459,23.631,44,
35334,10470,26314,21807,-56514,-13318,203.8,17.7,11.7,12.867,41.876,-15.626,-0.344,0.214,1.101,-69.618,30.272,23.631,44,
35345,10931,27608,17608,-56454,-13088,203.7,18.3,11.8,19.577,47.677,-19.603,-0.369,0.205,0.984,-70.819,30.272,22.506,44,
35356,11261,29838,17068,-55744,-11331,203.6,18.9,12,26.966,46.403,-17.343,-0.383,0.164,1.013,-70.819,31.459,23.631,44,
35367,11710,33802,15405,-53187,-9852,203.5,19.5,12.4,41.012,59.815,-21.702,-0.358,0.215,0.996,-70.819,33.833,22.506,44,
35378,12510,38017,12761,-51026,-8760,203.5,20.2,12.8,47.638,70.448,-26.237,-0.383,0.226,1.075,-70.819,33.833,20.255,44,
35389,10546,43710,9946,-44015,-7858,203.4,21.1,13.6,55.096,82.502,-33.527,-0.411,0.335,1.013,-70.819,33.833,20.255,44,
35400,14147,43884,8461,-46892,-2962,203.3,22.1,14,40.233,86.044,-40.229,-0.489,0.318,1.121,-74.42,35.02,16.879,44,
35411,17436,49801,8846,-47098,8441,203.2,23.2,14.3,23.791,93.433,-43.977,-0.536,0.329,1.002,-75.62,31.459,16.879,44,
35422,21997,59355,15414,-46324,27424,203,24.4,14.4,19.707,76.914,-40.565,-0.668,0.26,0.97,-75.62,31.459,15.754,44,
35433,30560,81576,26117,-50189,57777,202.8,25.4,14.8,30.844,56.09,-31.511,-0.683,0.282,0.787,-79.221,31.459,16.879,44,
35444,43285,115093,35625,-56662,91717,202.7,26.1,15.2,44.088,47.029,-30.374,-0.47,0.248,0.777,-76.82,31.459,13.504,44,
35455,66729,157060,44374,-61793,120819,202.7,26.4,16.1,62.813,58.051,-34.962,-0.26,0.39,0.859,-78.021,30.272,13.504,44,
35466,97943,193701,50510,-59971,146429,202.5,27.1,16.6,41.325,62.357,-41.26,-0.599,0.401,1.136,-78.021,30.272,11.253,44,
35477,149637,230684,61636,-63853,177794,202.4,27.9,16.4,-12.973,71.922,-32.878,-0.572,0.325,1.008,-79.221,33.833,9.002,44,
35488,193702,260252,75724,-68693,212339,202.4,28.5,16.5,-7.889,46.967,-28.641,-0.48,0.306,0.824,-79.221,32.646,10.128,44,
