Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
561586,-16725,-1776,-33604,-31333,-201388,167.9,20.9,15.4,11.546,8.311,10.496,-0.416,0.264,0.868,-38.41,0.594,19.13,17,
561597,-16418,-2088,-33378,-31310,-201555,168.2,21,15.6,5.256,6.128,9.473,-0.411,0.268,0.882,-42.011,2.968,16.879,17,
561608,-16117,-2471,-33183,-31321,-201846,168.3,21.1,15.7,0.333,3.548,8.931,-0.392,0.262,0.883,-39.611,-1.781,18.005,17,
561619,-20332,-758,-35675,-25286,-205063,168.4,21.2,15.7,-3.545,1.151,8.511,-0.38,0.253,0.892,-40.811,0.594,20.255,17,
561630,-16874,-2331,-33557,-29632,-203063,168.6,21.2,15.7,-5.606,0.975,8.351,-0.379,0.24,0.898,-39.611,1.781,19.13,17,
561641,-15772,-2923,-32827,-31119,-202780,168.8,21.3,15.9,-1.484,1.891,10.26,-0.388,0.241,0.895,-42.011,5.342,19.13,17,
561652,-15319,-3362,-32466,-31472,-202878,169.1,21.4,16,2.791,3.082,11.435,-0.41,0.25,0.892,-39.611,2.968,20.255,17,
561663,-15067,-3853,-32300,-31536,-203274,169.2,21.6,16.1,4.157,1.135,11.481,-0.416,0.258,0.884,-40.811,0.594,21.381,17,
561674,-15050,-4255,-32317,-31090,-203569,169.3,21.6,16.3,7.478,-3.407,10.237,-0.407,0.28,0.887,-40.811,0.594,21.381,17,
561685,-14645,-4690,-32023,-31217,-203728,169.5,21.5,16.6,5.936,-7.017,8.55,-0.391,0.298,0.911,-39.611,4.155,24.757,17,
561696,-14472,-5039,-31775,-31305,-203836,169.6,21.4,16.7,1.76,-8.078,7.321,-0.364,0.296,0.924,-43.211,2.968,20.255,17,
561707,-14246,-5411,-31673,-31385,-204191,169.8,21.2,16.8,0.615,-8.865,6.832,-0.342,0.298,0.914,-38.41,2.968,23.631,17,
561719,-16340,-4607,-32992,-28502,-206149,169.9,20.9,17,0.699,-8.101,6.672,-0.323,0.307,0.924,-42.011,2.968,25.882,17,
561729,-15300,-4991,-32505,-28982,-205844,170,20.6,17.1,-1.606,-4.674,7.13,-0.299,0.306,0.937,-40.811,4.155,25.882,17,
561740,-13989,-5684,-31510,-30721,-205397,170.1,20.4,17.2,-4.209,-0.109,7.687,-0.299,0.309,0.927,-40.811,2.968,25.882,17,
561751,-13601,-5894,-31252,-30774,-205547,170.3,20.3,17.2,-8.996,2.815,6.962,-0.301,0.288,0.919,-44.412,5.342,24.757,17,
561762,-13400,-6232,-31118,-30909,-205876,170.4,20.1,17.1,-10.477,3.25,5.496,-0.3,0.264,0.907,-44.412,4.155,25.882,17,
