Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
279225,80348,213421,90107,317304,-155986,341.3,20,14.2,27.157,62.311,-1.992,-0.338,0.257,0.895,13.204,21.962,46.137,43,
279236,83449,230922,107860,380903,-142421,341.5,20.7,15,13.867,63.975,-3.023,-0.337,0.254,0.904,10.803,23.149,45.012,43,
279248,84968,250425,128573,440476,-128296,341.5,21.1,15.1,-5.98,74.494,-3.42,-0.362,0.251,0.991,6.002,23.149,47.263,43,
279258,87986,284969,157615,499730,-105041,341.1,22,14.7,-17.805,89.54,-4.511,-0.384,0.213,1.013,7.202,25.523,43.887,43,
279270,83958,342420,200297,566920,-83147,341,23,13.8,2.111,99.67,0.16,-0.395,0.117,0.972,6.002,21.962,47.263,43,
279280,89751,415504,257684,638097,-38841,340.8,23.8,13.3,31.294,102.57,9.023,-0.375,0.131,0.952,4.801,24.336,48.388,43,
279292,90200,530336,315473,721861,7596,341.2,24.4,14.5,38.424,110.296,7.45,-0.415,0.262,1.017,2.401,23.149,49.513,43,
279302,93280,691034,374282,802182,70855,341.7,25.5,15.6,47.348,97.952,4.206,-0.392,0.23,0.803,3.601,24.336,49.513,43,
279313,92924,841305,436458,880363,135561,342.3,26.4,16.9,40.714,84.189,2.794,-0.443,0.339,0.86,3.601,24.336,49.513,43,
279324,94657,958299,495186,944378,225582,342.8,26.9,18,9.928,91.074,-6.038,-0.399,0.401,0.884,1.2,24.336,49.513,43,
279336,95623,1067422,561544,1012163,328559,343.3,27.9,18.6,-19.377,93.891,-18.313,-0.481,0.37,0.855,-3.601,23.149,48.388,43,
279346,93535,1178522,624818,1075543,438046,343.3,29.2,18.4,-36.5,92.532,-24.015,-0.513,0.279,0.863,-6.002,25.523,47.263,43,
279357,95702,1306622,704284,1149264,560321,343.1,30.7,17.6,-26.263,97.609,-25.924,-0.544,0.21,0.842,-6.002,23.149,48.388,43,
279368,93655,1410193,784450,1214250,686014,342.7,32.1,16.8,3.195,89.845,-19.252,-0.553,0.077,0.758,-6.002,23.149,49.513,43,
279380,97213,1525816,895240,1290740,790075,342.7,33.4,17,31.554,78.952,-12.076,-0.538,0.182,0.734,-10.803,24.336,48.388,43,
279390,96383,1627278,1012756,1358048,887907,343.1,34.4,18.2,39.729,75.769,-16.405,-0.558,0.321,0.73,-8.402,24.336,49.513,43,
279401,99593,1755656,1165671,1439004,980295,343.4,35.3,18.9,9.707,58.731,-23.29,-0.665,0.371,0.766,-12.003,24.336,48.388,43,
279412,103278,1885222,1310366,1505372,1084757,343.4,35.5,19.1,4.081,56.54,-25.542,-0.519,0.26,0.752,-10.803,24.336,47.263,43,
