Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
63257,-46622,-32858,-20281,-10897,-46646,202.5,13.5,9.1,25.852,10.273,13.672,-0.22,0.209,1.019,-68.418,27.898,30.383,71,
63267,-48976,-31450,-20149,-6803,-47667,202.7,13.6,9.4,14.676,15.441,13.435,-0.221,0.197,1.012,-69.618,29.085,30.383,71,
63278,-54237,-28499,-20954,1785,-50646,202.8,13.7,9.5,5.554,18.112,13.351,-0.237,0.183,1.015,-72.019,26.71,29.258,71,
63290,-54148,-27678,-20055,2741,-50300,202.9,13.9,9.5,-1.614,19.609,12.428,-0.247,0.15,0.979,-69.618,30.272,28.132,71,
63301,-47473,-28642,-16197,-3649,-46199,203,14.1,9.4,-1.095,16.189,11.756,-0.261,0.123,0.959,-68.418,27.898,29.258,71,
63311,-46209,-28327,-14607,-4684,-45084,203.1,14.3,9.3,7.012,11.273,14.084,-0.262,0.106,0.942,-68.418,29.085,30.383,71,
63322,-45351,-27251,-14874,-4515,-44589,203.3,14.4,9.5,21.455,7.235,15.176,-0.254,0.115,0.918,-69.618,27.898,28.132,71,
63333,-45242,-26139,-18591,-4960,-44378,203.4,14.4,9.7,34.256,4.754,17.779,-0.251,0.114,0.946,-70.819,30.272,31.508,71,
63344,-45714,-24743,-19569,-5586,-44267,203.6,14.4,10.2,44.6,5.326,19.985,-0.248,0.164,0.961,-70.819,30.272,31.508,71,
63355,-46066,-23754,-19082,-4885,-44651,203.8,14.4,10.9,48.615,7.616,20.924,-0.244,0.213,0.992,-70.819,32.646,31.508,71,
63366,-45369,-23686,-17416,-5596,-44430,204.1,14.4,11.4,40.394,10.357,21.366,-0.245,0.239,0.988,-69.618,30.272,29.258,71,
63377,-44726,-23431,-15774,-5151,-44051,204.3,14.5,11.8,25.676,14.548,21.58,-0.253,0.251,0.98,-69.618,30.272,29.258,71,
63388,-44897,-23318,-14292,-4321,-43851,204.6,14.6,12.2,16.821,14.632,21.832,-0.239,0.259,0.945,-70.819,33.833,32.634,71,
63399,-44473,-22945,-12860,-3129,-43468,204.9,14.7,12.6,12.47,16.632,20.947,-0.249,0.282,0.955,-70.819,33.833,32.634,71,
63410,-44773,-22716,-11734,-2754,-43321,205.2,14.8,12.9,8.653,17.616,19.092,-0.249,0.276,0.963,-69.618,35.02,31.508,71,
63421,-44878,-22410,-10445,-2172,-43160,205.4,14.9,13.1,2.416,20.861,17.42,-0.261,0.273,0.99,-68.418,33.833,31.508,71,
63432,-44644,-22727,-9448,-2696,-42700,205.7,15.1,13.2,1.737,22.807,16.076,-0.266,0.261,0.961,-69.618,35.02,29.258,71,
63444,-44382,-22822,-8420,-2268,-42387,205.9,15.3,13.5,8.264,19.861,15.015,-0.275,0.256,0.947,-69.618,35.02,31.508,71,
63455,-45863,-22065,-7874,720,-43026,206.1,15.4,13.7,14.279,17.738,14.695,-0.272,0.249,0.949,-66.018,36.207,30.383,71,
63466,-44634,-22331,-6266,-189,-41951,206.3,15.5,14.1,19.249,15.761,14.84,-0.267,0.271,0.947,-69.618,36.207,27.007,71,
63476,-45841,-21551,-5575,2557,-42768,206.5,15.6,14.4,17.623,17.212,14.969,-0.271,0.285,0.965,-70.819,36.207,30.383,71,
63488,-52344,-19333,-7264,10796,-46477,206.7,15.8,14.7,13.462,19.502,14.511,-0.283,0.304,0.975,-73.219,35.02,27.007,71,
63499,-46907,-21018,-4271,5394,-43605,206.9,16,14.9,5.623,24.235,13.55,-0.292,0.316,0.969,-72.019,36.207,30.383,71,
63510,-44597,-22157,-2507,2599,-42237,207.1,16.3,15.1,1.531,24.54,11.481,-0.293,0.317,0.936,-72.019,36.207,30.383,71,
63521,-43474,-22295,-835,2950,-41679,207.3,16.5,15.2,-3.53,24.242,9.84,-0.287,0.302,0.95,-70.819,38.582,32.634,71,
63532,-43450,-22900,-109,3396,-41615,207.5,16.7,15.3,-8.019,26.418,8.511,-0.294,0.293,0.965,-75.62,37.395,29.258,71,
63544,-43276,-23571,432,3874,-41484,207.6,16.9,15.2,-9.126,28.349,6.336,-0.297,0.267,0.96,-73.219,38.582,29.258,71,
63554,-45727,-22948,80,8015,-42665,207.7,17.2,15.2,-1.805,28.303,5.107,-0.305,0.253,0.928,-72.019,35.02,25.882,71,
63565,-43765,-24110,1818,6272,-41759,207.8,17.5,15.3,10.317,26.288,5.809,-0.307,0.253,0.925,-73.219,39.769,28.132,71,
63576,-43115,-24192,2746,6384,-41493,207.9,17.8,15.5,17.775,28.792,6.183,-0.304,0.25,0.952,-72.019,35.02,28.132,71,
63587,-43250,-24174,3181,6765,-41765,208,18.1,15.7,20.355,31.891,6.313,-0.313,0.274,0.949,-72.019,35.02,28.132,71,
63598,-42902,-23882,4212,7253,-41838,208.1,18.3,16.1,22.783,31.196,5.405,-0.321,0.293,0.949,-72.019,37.395,27.007,71,
