Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
354835,-41466,-20430,302,-40227,-88671,190.6,20.2,2.8,14.004,26.998,19.382,-0.346,0.046,0.888,-72.019,14.839,19.13,58,
354846,-39396,-19814,2144,-42557,-87050,190.8,20.5,3.1,23.493,27.372,20.168,-0.338,0.03,0.897,-72.019,13.652,20.255,58,
354857,-38699,-19651,2740,-43452,-87239,191.1,20.7,3.5,34.271,28.57,20.718,-0.333,0.046,0.905,-74.42,13.652,19.13,58,
354869,-38552,-18713,3688,-43094,-86536,191.4,21,4.1,45.149,28.563,21.969,-0.34,0.072,0.894,-72.019,16.026,19.13,58,
354879,-41149,-17292,3469,-39125,-88293,191.8,21.2,4.9,49.432,23.693,22.443,-0.349,0.135,0.896,-74.42,18.4,19.13,58,
354890,-38713,-17739,4957,-41959,-86801,192.1,21.4,5.6,39.821,21.364,20.771,-0.348,0.17,0.903,-73.219,18.4,20.255,58,
354901,-38176,-17417,5992,-42323,-86317,192.5,21.6,6.1,19.562,21.105,18.13,-0.361,0.174,0.927,-73.219,19.588,18.005,58,
354912,-37842,-17299,6610,-42639,-86104,192.7,21.7,6.4,7.233,19.029,16.321,-0.359,0.155,0.916,-74.42,16.026,16.879,58,
354924,-37608,-16209,7658,-42285,-84882,193,21.8,6.6,8.294,16.647,15.26,-0.358,0.124,0.896,-74.42,18.4,19.13,58,
354934,-38008,-15676,7969,-41773,-84728,193.2,21.9,6.9,16.18,15.693,15,-0.348,0.112,0.903,-74.42,19.588,18.005,58,
354946,-37412,-14730,9190,-42111,-83059,193.4,22,7.2,24.31,16.479,14.481,-0.347,0.103,0.913,-74.42,19.588,18.005,58,
354956,-37039,-14548,9872,-42838,-82101,193.6,22.1,7.6,30.172,17.151,14.809,-0.358,0.121,0.925,-76.82,20.775,20.255,58,
