Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
159379,-42137,-45997,-14725,-37071,45626,196.7,4.1,11.8,-77.866,-1.483,4.305,-0.083,0.204,0.95,-31.208,19.588,5.626,0,
159390,-47957,-47056,-30812,-34615,-26984,197,3.8,11,-60.461,-4.697,8.466,0.021,0.118,1.105,-31.208,19.588,3.376,0,
159401,-48348,-47882,-35270,-33876,-46446,197.1,3.6,10.4,-58.309,-17.239,-3.42,-0.068,0.153,0.952,-31.208,17.213,4.501,0,
159413,-42005,-49325,-32599,-40634,-50335,197.3,3.2,11.2,81.455,-6.414,1.061,0.096,0.103,0.82,-31.208,18.4,6.752,0,
159423,-39668,-48618,-30643,-41549,-51819,197.3,2.7,11.5,29.6,-54.529,7.206,-0.103,0.239,1.103,-37.21,12.465,0,0,
159434,-38433,-47637,-28330,-41043,-53510,197.2,2.6,11.7,10.592,-7.529,-0.481,-0.026,0.291,1.114,-49.213,12.465,6.752,0,
159445,-37524,-47608,-25955,-40356,-53507,197.1,2.7,11.5,-18.454,5.296,-3.458,-0.056,0.247,1.009,-46.812,11.278,5.626,0,
159456,-37028,-47346,-23737,-39122,-52711,197,2.8,11.3,-25.034,4.555,-2.489,-0.07,0.233,0.987,-49.213,12.465,6.752,0,
159468,-36188,-47561,-21399,-38664,-52125,196.9,2.9,11.1,-17.431,4.029,-1.336,-0.102,0.17,0.983,-46.812,11.278,7.877,0,
159478,-35364,-47481,-19326,-37756,-51527,196.8,3,11,4.989,1.853,-1.511,-0.073,0.107,0.972,-46.812,11.278,7.877,0,
159489,-34757,-47387,-17521,-36799,-51540,196.7,3,10.9,18.691,4.509,1.71,-0.031,0.084,0.988,-48.013,11.278,5.626,0,
159501,-36250,-46724,-16868,-33304,-52134,196.7,3.1,11.1,29.516,-0.117,-0.29,-0.095,0.143,0.982,-46.812,12.465,7.877,0,
159511,-34644,-46388,-14745,-33536,-51983,196.7,3.1,11.1,8.913,2.54,3.817,-0.046,0.162,1.023,-50.413,13.652,4.501,0,
159522,-32910,-46024,-12527,-33983,-51434,196.6,3.1,11.1,0.363,5.945,3.504,-0.049,0.167,1.004,-48.013,10.091,5.626,0,
159533,-32107,-46113,-10413,-33468,-50950,196.6,3.2,11,-2.431,3.883,5.145,-0.054,0.164,0.977,-48.013,11.278,6.752,0,
159545,-31498,-46139,-8622,-32823,-50804,196.6,3.1,10.9,-4.782,2.181,6.237,-0.04,0.159,1.005,-48.013,12.465,5.626,0,
159555,-30993,-45925,-6794,-32012,-50788,196.6,3.1,10.7,-5.835,1.838,7.863,-0.041,0.135,1.015,-48.013,11.278,5.626,0,
159566,-30422,-45620,-5000,-31406,-50596,196.7,3.1,10.6,2.203,0.532,9.573,-0.033,0.121,1,-48.013,14.839,5.626,0,
159577,-29824,-45241,-2920,-30670,-50502,196.7,3,10.6,11.729,0.357,9.481,-0.019,0.143,1.018,-49.213,12.465,7.877,0,
159589,-29356,-45133,-1064,-29895,-50463,196.7,2.9,10.7,15.111,1.822,10.855,-0.008,0.152,1.032,-49.213,13.652,6.752,0,
159600,-31269,-44483,-159,-26081,-51205,196.8,2.8,10.8,18.638,5.563,11.428,-0.005,0.17,1.015,-49.213,13.652,6.752,0,
159610,-29173,-43951,1428,-27678,-50635,196.9,2.8,11,22.897,8.158,10.802,0.002,0.186,1.042,-48.013,12.465,5.626,0,
159621,-27906,-43438,3590,-27913,-50288,197,2.8,11.2,23.791,13.12,11.305,0.003,0.199,1.053,-50.413,13.652,6.752,0,
159632,-27312,-44438,5334,-27582,-50387,197,2.9,11.5,23.516,17.731,10.023,-0.01,0.225,1.073,-51.614,13.652,5.626,0,
159643,-26733,-44736,7243,-27035,-50478,197.2,3.1,11.6,18.035,25.235,9.855,-0.034,0.202,1.076,-50.413,16.026,6.752,0,
159654,-26405,-45164,8789,-26357,-50522,197.3,3.3,11.8,21.355,24.326,10.053,-0.064,0.199,1.035,-51.614,17.213,4.501,0,
159665,-25952,-44529,10118,-25883,-50427,197.4,3.5,12.1,31.813,23.548,10.725,-0.072,0.182,1.029,-49.213,14.839,6.752,0,
159678,-25207,-44788,11999,-25247,-50645,197.6,3.8,12.4,43.05,24.807,13.313,-0.066,0.181,1.006,-49.213,13.652,4.501,0,
159689,-24765,-45399,14254,-24494,-50966,197.8,4,12.9,52.867,28.532,17.13,-0.065,0.183,1.009,-51.614,16.026,5.626,0,
159700,-27341,-44960,15522,-19856,-51932,198,4.3,13.5,61.195,34.662,20.183,-0.064,0.199,1.011,-51.614,16.026,5.626,0,
159711,-24566,-48462,19084,-22455,-51602,198.3,4.6,14.2,69.126,43.708,21.527,-0.06,0.239,1.017,-50.413,18.4,4.501,0,
159722,-23593,-51547,21245,-22821,-51977,198.6,5.1,14.9,69.974,53.861,20.962,-0.083,0.272,1.032,-49.213,14.839,4.501,0,
159733,-23404,-57871,23372,-22215,-51837,199,5.6,15.7,67.798,59.716,19.649,-0.093,0.311,1.037,-51.614,18.4,2.251,0,
159744,-22621,-62363,26454,-22245,-51774,199.3,6.2,16.4,60.294,63.922,15.779,-0.106,0.347,1.025,-51.614,18.4,3.376,0,
159755,-22006,-65346,28708,-22028,-51992,199.6,6.8,17,52.684,65.09,12.252,-0.141,0.356,1.02,-54.014,18.4,2.251,0,
159766,-21610,-68037,29916,-21762,-52454,199.9,7.5,17.6,43.042,63.952,10.931,-0.187,0.366,0.996,-51.614,19.588,1.125,0,
159778,-20984,-70049,32480,-20919,-52926,200.2,8.1,18.1,36.31,58.158,9.878,-0.186,0.345,0.948,-52.814,18.4,2.251,0,
159788,-26213,-70312,33112,-12905,-55208,200.5,8.6,18.5,35.951,59.372,11.802,-0.165,0.34,0.943,-54.014,19.588,0,0,
159800,-28840,-71667,34966,-7463,-57402,200.8,9.2,19,37.058,64.341,13.023,-0.171,0.351,0.963,-57.615,20.775,-2.251,0,
159810,-24794,-74145,38634,-11715,-57604,201.2,9.9,19.4,30.92,72.738,13.687,-0.195,0.347,0.977,-52.814,20.775,-2.251,0,
159821,-19976,-76931,42683,-16366,-57188,201.6,10.7,19.7,25.951,77.654,13.809,-0.218,0.342,0.95,-52.814,20.775,-2.251,0,
