Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
63452,-45946,-108413,-10175,-42716,-51449,216.6,25.6,22.8,20.104,35.105,38.542,-0.459,0.391,0.799,-82.822,45.704,15.754,0,
63462,-43831,-109131,-8707,-44281,-50280,217.2,25.8,23.4,22.6,33.853,38.496,-0.465,0.403,0.812,-80.421,48.079,14.629,0,
63473,-43357,-109483,-7286,-44276,-50192,217.7,26.1,23.9,21.355,34.685,36.557,-0.469,0.406,0.809,-81.622,51.64,12.378,0,
63484,-43355,-109019,-6180,-44132,-50238,218.2,26.3,24.5,21.371,36.036,34.42,-0.462,0.402,0.788,-79.221,50.453,14.629,0,
63496,-42955,-108325,-4838,-44073,-50411,218.8,26.6,25,25.294,36.502,33.29,-0.461,0.414,0.789,-84.022,51.64,13.504,0,
63506,-43151,-107739,-3987,-43972,-50783,219.2,26.8,25.6,25.409,34.326,31.71,-0.455,0.426,0.808,-82.822,51.64,11.253,0,
63517,-42471,-106907,-2863,-44547,-50844,219.7,26.9,26,21.05,35.57,30.504,-0.455,0.425,0.838,-80.421,52.827,13.504,0,
63528,-42534,-106390,-1803,-45429,-51068,220.2,27.2,26.4,16.325,44.196,29.939,-0.447,0.413,0.833,-82.822,54.014,13.504,0,
63540,-42103,-105626,-338,-46639,-51408,220.7,27.5,26.8,14.966,50.433,30.886,-0.459,0.414,0.809,-84.022,55.201,14.629,0,
63551,-46111,-103759,-190,-43516,-53892,221.2,27.8,27.2,13.852,48.051,29.985,-0.482,0.432,0.807,-84.022,57.576,11.253,0,
63562,-43000,-104246,1404,-47489,-52631,221.7,28.1,27.6,12.981,46.433,28.74,-0.49,0.43,0.826,-84.022,57.576,11.253,0,
63573,-42392,-104203,2297,-48550,-52834,222.1,28.4,27.9,14.775,47.654,27.199,-0.481,0.416,0.837,-85.223,55.201,7.877,0,
63584,-42117,-103992,3074,-48664,-53169,222.6,28.7,28.3,21.699,52.273,28.122,-0.467,0.408,0.827,-85.223,57.576,9.002,0,
63595,-41828,-103782,3879,-48539,-53379,223.1,29,28.8,30.104,57.273,29.443,-0.473,0.424,0.823,-86.423,56.389,5.626,0,
63607,-43385,-103196,3955,-46479,-54867,223.7,29.3,29.3,35.004,62.494,30.763,-0.472,0.428,0.835,-82.822,56.389,5.626,0,
63617,-41872,-103475,4794,-47635,-54567,224.3,29.7,30,37.661,70.204,33.565,-0.473,0.448,0.837,-85.223,56.389,5.626,0,
63628,-41701,-103402,4916,-48001,-54808,225,30.1,30.7,42.104,78.502,32.099,-0.499,0.474,0.853,-82.822,58.763,4.501,0,
63639,-41190,-103102,4917,-47282,-54909,225.7,30.6,31.4,46.623,87.105,30.458,-0.528,0.462,0.852,-86.423,58.763,5.626,0,
