Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
61683,-52120,-40235,-39621,-35232,-130180,196,8.8,17.6,-1.217,0.166,-0.641,-0.15,0.302,0.955,-42.011,21.962,41.636,0,
61694,-52084,-40249,-39536,-35256,-130273,196,8.8,17.5,-1.301,1.494,-0.824,-0.151,0.296,0.956,-40.811,21.962,39.385,0,
61705,-53633,-39479,-40462,-32615,-131286,196,8.9,17.4,-1.774,2.593,-0.885,-0.156,0.291,0.96,-42.011,20.775,38.26,0,
61717,-52364,-39959,-39766,-34698,-130703,196,8.9,17.4,-0.11,1.731,-0.702,-0.155,0.286,0.952,-44.412,26.71,40.511,0,
61727,-52069,-39943,-39599,-34989,-130642,196.1,8.8,17.5,0.455,1.189,0.046,-0.152,0.296,0.962,-43.211,25.523,40.511,0,
61738,-52013,-39963,-39517,-35129,-130816,196.1,8.8,17.4,-0.813,0.372,0.748,-0.154,0.301,0.956,-42.011,21.962,39.385,0,
61749,-51918,-39974,-39514,-35171,-130902,196,8.8,17.4,0.47,-0.918,0.626,-0.158,0.307,0.955,-42.011,21.962,43.887,0,
61760,-51879,-39978,-39516,-35175,-131101,196,8.8,17.5,1.554,-1.071,0.45,-0.146,0.316,0.954,-42.011,21.962,43.887,0,
61771,-51878,-39978,-39483,-35195,-131208,196,8.7,17.6,0.325,-0.361,0.366,-0.149,0.322,0.969,-42.011,25.523,41.636,0,
61782,-51804,-40030,-39455,-35163,-131365,196,8.7,17.6,-0.675,-0.361,-0.221,-0.157,0.323,0.966,-42.011,23.149,40.511,0,
61794,-51784,-39965,-39464,-35126,-131495,196.1,8.7,17.7,-0.683,-1.284,-0.885,-0.153,0.327,0.972,-42.011,24.336,40.511,0,
61804,-54443,-38836,-41082,-30747,-133147,196.1,8.7,17.8,-1.927,-1.269,-0.939,-0.152,0.313,0.98,-43.211,26.71,39.385,0,
61815,-52454,-39582,-39825,-34021,-132116,196.1,8.6,17.7,-2.538,0.777,-1.305,-0.148,0.305,0.987,-40.811,23.149,38.26,0,
61826,-51900,-39762,-39430,-34818,-131926,196.1,8.6,17.6,-1.66,2.12,-1.321,-0.148,0.293,0.983,-42.011,23.149,38.26,0,
61837,-51731,-39797,-39460,-34918,-131907,196.1,8.6,17.5,-0.835,2.189,-1.305,-0.148,0.291,0.983,-42.011,23.149,40.511,0,
61849,-51704,-39761,-39354,-34971,-131989,196.1,8.6,17.5,0.455,1.685,-1.122,-0.155,0.293,0.977,-39.611,24.336,39.385,0,
61859,-51756,-39624,-39413,-34893,-132136,196.2,8.6,17.5,1.523,1.868,-0.313,-0.153,0.293,0.973,-38.41,24.336,38.26,0,
61870,-51594,-39701,-39315,-34944,-132291,196.1,8.6,17.5,1.256,1.112,0.397,-0.157,0.303,0.97,-42.011,21.962,40.511,0,
61881,-51591,-39681,-39451,-34995,-132426,196.1,8.7,17.4,-1.148,2.112,-0.053,-0.157,0.303,0.977,-42.011,21.962,40.511,0,
61893,-51469,-39696,-39366,-34973,-132494,196.1,8.7,17.4,-1.599,3.41,-0.084,-0.157,0.294,0.963,-42.011,24.336,40.511,0,
61903,-55724,-37980,-41711,-28334,-134969,196.2,8.7,17.5,-2.271,4.403,-0.305,-0.156,0.294,0.963,-37.21,24.336,39.385,0,
61914,-52381,-39197,-39840,-33437,-133166,196.2,8.8,17.4,-1.339,4.105,0.435,-0.157,0.288,0.951,-42.011,23.149,38.26,0,
61925,-51717,-39313,-39334,-34512,-133009,196.3,8.8,17.4,1.302,4.364,0.328,-0.149,0.292,0.956,-42.011,24.336,39.385,0,
61936,-51524,-39412,-39323,-34847,-132982,196.3,8.8,17.4,0.035,3.509,0.466,-0.155,0.291,0.947,-42.011,20.775,37.135,0,
