Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
496958,3803,-29786,52677,-10740,-85784,214.4,7.3,23,2.882,-0.613,-1.153,-0.141,0.398,0.957,-50.413,38.582,3.376,79,
496969,3851,-29774,52771,-10715,-85915,214.4,7.3,23,1.897,-1.2,0.489,-0.143,0.407,0.952,-46.812,37.395,1.125,79,
496980,4019,-29591,52895,-10550,-85852,214.5,7.3,23,0.195,-1.689,0.16,-0.147,0.404,0.967,-50.413,38.582,1.125,79,
496992,1733,-29295,52597,-7697,-87347,214.4,7.3,23,-0.545,-0.086,-1.84,-0.144,0.397,0.971,-54.014,37.395,1.125,79,
497002,-962,-28368,52134,-3343,-89047,214.4,7.4,22.9,1.615,0.029,-3.664,-0.144,0.387,0.945,-54.014,40.956,-2.251,79,
497013,-3821,-27309,51511,473,-90914,214.3,7.4,22.9,4.997,0.128,-6.519,-0.144,0.381,0.959,-54.014,37.395,-1.125,79,
497024,2470,-25880,52607,-7289,-87148,214.3,7.5,23,7.546,2.112,-9.542,-0.149,0.374,0.94,-54.014,37.395,-1.125,79,
497035,4047,-24614,52859,-9646,-86284,214.2,7.6,23,11.203,5.196,-10.237,-0.129,0.375,0.936,-51.614,40.956,1.125,79,
497046,4677,-23621,53025,-10257,-86213,214.1,7.7,23.1,12.21,9.96,-10.588,-0.129,0.397,0.957,-54.014,36.207,1.125,79,
497058,4915,-22381,52630,-10485,-86526,214.1,7.8,23.2,7.775,11.563,-9.145,-0.138,0.399,0.963,-50.413,38.582,2.251,79,
497068,4919,-21277,52613,-10455,-86656,214.1,8,23.2,1.394,9.319,-8.924,-0.153,0.406,0.947,-56.415,38.582,0,79,
497079,5159,-19907,52221,-10570,-86606,214,8.1,23.1,-4.316,4.021,-8.824,-0.154,0.4,0.931,-52.814,37.395,3.376,79,
497090,5053,-18690,51842,-10502,-86522,213.9,8.1,23,-7.08,-2.139,-9.176,-0.15,0.389,0.921,-51.614,37.395,0,79,
497101,2198,-17686,51320,-6487,-88400,213.8,8.1,23,-5.118,-6.117,-10.145,-0.141,0.377,0.917,-52.814,38.582,1.125,79,
497113,4419,-16679,51565,-9715,-86771,213.7,8.1,22.9,0.325,-5.742,-12.168,-0.135,0.374,0.906,-51.614,38.582,1.125,79,
497123,5010,-15660,51900,-10348,-86334,213.6,8.1,22.9,4.928,-5.826,-13.847,-0.138,0.369,0.911,-52.814,37.395,0,79,
497134,5160,-15048,51667,-10588,-86169,213.4,8.1,23,9.279,-4.071,-15.809,-0.136,0.376,0.904,-52.814,37.395,0,79,
497145,5468,-14344,51917,-10598,-86031,213.3,8.1,23.1,9.928,-1.407,-14.977,-0.119,0.397,0.927,-52.814,37.395,0,79,
497156,5516,-13698,51760,-10754,-86096,213.2,8.1,23.1,7.31,0.105,-13.969,-0.129,0.397,0.943,-54.014,37.395,3.376,79,
497167,5634,-13232,51745,-10615,-86053,213.1,8.1,23.2,3.279,0.38,-12.023,-0.136,0.405,0.942,-52.814,37.395,3.376,79,
497178,5689,-12538,51679,-10757,-85916,213,8.1,23.1,-1.484,-2.796,-9.16,-0.142,0.408,0.949,-50.413,36.207,-1.125,79,
