Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
308196,-48286,25096,-42820,49893,147493,216.8,9.4,25.5,-3.545,1.235,-1.489,-0.146,0.447,0.931,-64.817,61.137,49.513,0,
308207,-47755,24903,-42531,49625,147700,216.7,9.4,25.4,-1.309,3.174,-2.084,-0.144,0.445,0.927,-68.418,61.137,47.263,0,
308218,-47926,24654,-42720,49509,147593,216.6,9.4,25.4,0.348,3.998,-1.71,-0.155,0.438,0.923,-66.018,58.763,47.263,0,
308229,-47874,24790,-42525,49727,147547,216.5,9.5,25.3,2.684,4.242,-1.58,-0.159,0.441,0.908,-66.018,58.763,47.263,0,
308240,-47788,24620,-42522,49581,147494,216.5,9.6,25.3,1.584,6.143,-1.702,-0.157,0.437,0.912,-67.218,62.324,50.638,0,
308252,-47809,24537,-42532,49348,147389,216.4,9.7,25.3,3.287,6.036,-1.87,-0.167,0.445,0.907,-68.418,59.95,49.513,0,
308262,-47559,24516,-42464,49367,147502,216.4,9.7,25.4,5.523,3.876,-1.626,-0.17,0.448,0.904,-67.218,61.137,49.513,0,
308274,-47891,24523,-42554,49318,147284,216.3,9.8,25.5,4.546,0.967,-1.29,-0.166,0.454,0.902,-68.418,62.324,48.388,0,
308284,-49523,25777,-42805,52237,146186,216.3,9.7,25.5,2.027,2.777,-1.649,-0.154,0.457,0.917,-70.819,65.886,49.513,0,
308295,-48334,24616,-42585,50068,146748,216.2,9.8,25.5,0.63,4.067,-0.863,-0.159,0.452,0.918,-69.618,59.95,47.263,0,
308306,-47501,24330,-42254,49635,147046,216.2,9.8,25.5,0.065,4.784,-0.595,-0.161,0.454,0.904,-72.019,62.324,43.887,0,
308317,-47770,24135,-42379,49267,146836,216.2,9.9,25.5,-0.927,5.548,-0.626,-0.162,0.463,0.907,-68.418,57.576,48.388,0,
308329,-47668,24055,-42299,49550,146802,216.1,9.9,25.5,-4.08,5.945,-1.313,-0.171,0.462,0.914,-66.018,61.137,48.388,0,
308339,-47782,23856,-42426,49342,146654,216.1,10,25.5,-5.209,3.341,-0.504,-0.173,0.449,0.909,-68.418,61.137,48.388,0,
308350,-47834,23769,-42503,49311,146479,216,10,25.4,-2.064,-0.559,0.389,-0.167,0.44,0.905,-68.418,61.137,48.388,0,
308361,-47660,23864,-42360,49386,146792,216,9.9,25.4,-0.118,-0.964,0.519,-0.161,0.446,0.91,-69.618,61.137,47.263,0,
308372,-47960,23750,-42450,49319,146428,215.9,9.9,25.4,-1.278,2.158,0.015,-0.152,0.439,0.903,-69.618,61.137,47.263,0,
308384,-51202,25812,-43178,54178,144513,215.9,9.9,25.4,2.363,1.883,0.13,-0.162,0.446,0.907,-68.418,61.137,45.012,0,
