Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
391745,39336,-77160,107549,-44506,-106077,200.2,5.8,27.9,-3.637,-3.651,-7.908,-0.103,0.483,0.908,-50.413,25.523,10.128,42,
391756,41051,-77677,108512,-46244,-106049,200.1,5.8,27.8,-2.179,-2.72,-9.74,-0.098,0.485,0.924,-50.413,23.149,7.877,42,
391767,41840,-77679,109110,-46426,-106428,200,5.8,27.8,-4.301,-0.01,-11.832,-0.092,0.484,0.921,-51.614,25.523,6.752,42,
391778,40886,-77032,108909,-44134,-107050,199.9,5.9,27.8,-4.332,0.303,-11.611,-0.099,0.478,0.923,-48.013,26.71,9.002,42,
391789,36571,-74881,107521,-36918,-108574,199.8,5.9,27.7,-6.82,0.632,-11.74,-0.102,0.487,0.934,-48.013,23.149,5.626,42,
391801,38155,-75270,108278,-38257,-108443,199.7,6,27.5,-10.4,1.906,-12.466,-0.11,0.48,0.933,-50.413,24.336,6.752,42,
391812,36915,-74226,107942,-34953,-108867,199.7,6.1,27.4,-12.133,-0.017,-12.748,-0.116,0.458,0.93,-50.413,27.898,5.626,42,
391822,43103,-76776,110695,-42744,-108100,199.6,6.1,27.2,-10.515,-1.033,-12.924,-0.112,0.449,0.919,-49.213,21.962,9.002,42,
391834,45283,-77259,111888,-44703,-107877,199.4,6.1,27.1,-6.599,-2.796,-12,-0.109,0.441,0.927,-49.213,21.962,9.002,42,
391845,43739,-76407,111384,-41642,-108448,199.3,6.2,26.9,-5.461,-0.834,-11.176,-0.103,0.437,0.921,-48.013,23.149,6.752,42,
391856,46057,-77237,112440,-44330,-108074,199.3,6.2,26.9,-2.851,1.487,-9.496,-0.108,0.434,0.927,-49.213,23.149,6.752,42,
391866,46763,-77485,112825,-45104,-108139,199.2,6.3,26.8,-2.263,-0.422,-8.214,-0.115,0.445,0.914,-50.413,23.149,9.002,42,
391877,47373,-77562,113093,-45370,-108127,199.1,6.3,26.7,-3.843,-0.132,-7.588,-0.117,0.432,0.925,-48.013,19.588,6.752,42,
391888,47951,-77564,113475,-45379,-108160,199,6.3,26.6,-0.965,0.12,-6.832,-0.107,0.427,0.916,-48.013,24.336,10.128,42,
391899,48280,-77581,113714,-45340,-108456,199,6.3,26.5,-3.469,0.105,-6.901,-0.101,0.447,0.915,-50.413,20.775,5.626,42,
391911,48236,-77407,113953,-44824,-108526,198.9,6.4,26.4,-6.164,2.265,-7.114,-0.104,0.443,0.931,-48.013,21.962,9.002,42,
391922,48617,-77545,114019,-44926,-108690,198.9,6.4,26.3,-8.271,2.242,-6.229,-0.105,0.442,0.931,-49.213,23.149,9.002,42,
391933,49032,-77452,114319,-44920,-108848,198.8,6.4,26.2,-10.316,0.09,-5.664,-0.115,0.44,0.932,-46.812,21.962,7.877,42,
391943,47494,-76939,113839,-42920,-109639,198.8,6.4,26,-10.271,-0.674,-4.237,-0.114,0.435,0.931,-49.213,21.962,7.877,42,
391954,48576,-77239,114427,-43489,-109461,198.7,6.4,25.9,-9.057,-0.949,-4.221,-0.108,0.434,0.944,-49.213,21.962,7.877,42,
391965,49657,-77645,115168,-44663,-109624,198.7,6.4,25.7,-8.141,0.357,-4.29,-0.103,0.411,0.941,-49.213,23.149,6.752,42,
391976,50086,-77826,115738,-44929,-109740,198.7,6.4,25.6,-3.4,3.914,-4.145,-0.104,0.406,0.925,-50.413,21.962,7.877,42,
391988,50404,-77850,116005,-45078,-109992,198.7,6.5,25.5,-0.141,6.448,-3.183,-0.106,0.41,0.935,-48.013,19.588,9.002,42,
391999,49258,-77304,115573,-43415,-110427,198.7,6.6,25.5,2.264,7.25,-2.756,-0.117,0.43,0.94,-48.013,20.775,4.501,42,
392009,42958,-74203,113036,-33842,-112011,198.7,6.7,25.5,-1.003,7.181,-1.801,-0.125,0.433,0.93,-48.013,19.588,3.376,42,
392020,47322,-75982,114730,-39931,-111229,198.7,6.7,25.5,-0.797,5.296,-1.572,-0.126,0.442,0.938,-46.812,19.588,10.128,42,
392032,50339,-77129,116129,-43816,-110703,198.7,6.8,25.4,-7.377,4.494,-2.183,-0.122,0.455,0.949,-46.812,21.962,6.752,42,
392043,51254,-77389,116597,-45013,-110653,198.7,6.8,25.3,-13.706,3.952,-3.511,-0.128,0.454,0.947,-48.013,23.149,7.877,42,
392053,48957,-76299,115926,-41300,-111091,198.8,6.9,25.1,-14.454,2.517,-3.405,-0.131,0.427,0.939,-48.013,24.336,4.501,42,
392064,51179,-77428,116849,-44426,-110818,198.8,6.9,25,-12.522,2.883,-2.534,-0.13,0.414,0.931,-49.213,19.588,5.626,42,
392075,51854,-77764,117401,-45010,-110757,198.7,6.9,24.8,-10.141,2.067,-1.328,-0.12,0.41,0.925,-49.213,19.588,5.626,42,
392086,52135,-77968,117663,-45135,-110858,198.8,6.9,24.8,-4.614,2.403,-0.664,-0.116,0.41,0.93,-48.013,21.962,5.626,42,
392098,52318,-77868,117864,-45085,-111116,198.8,6.9,24.7,-2.232,3.563,-1.748,-0.113,0.435,0.937,-49.213,21.962,6.752,42,
392108,51609,-77604,117720,-43752,-111532,198.8,7,24.7,-5.278,6.387,-3.427,-0.126,0.463,0.959,-50.413,20.775,6.752,42,
392119,51020,-77580,117612,-42963,-112227,198.8,7.1,24.7,-9.584,5.929,-4.817,-0.122,0.465,0.958,-49.213,19.588,5.626,42,
392130,52345,-78130,118225,-44385,-112244,198.7,7.1,24.6,-13.362,5.784,-6.191,-0.129,0.471,0.967,-49.213,20.775,7.877,42,
392142,52330,-78335,118233,-44709,-112723,198.7,7.2,24.4,-19.721,6.792,-8.267,-0.127,0.465,0.973,-51.614,19.588,4.501,42,
392153,50385,-77541,117485,-41604,-113372,198.6,7.3,24.2,-24.545,7.54,-10.427,-0.128,0.448,0.961,-49.213,20.775,5.626,42,
