Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
291666,17801,-55671,93749,-446,-50865,203.7,9.2,19.2,-7.561,5.738,-15.412,-0.149,0.314,0.954,-64.817,42.143,33.759,85,
291677,18514,-55495,94238,-416,-50639,203.6,9.3,19.1,-7.209,4.853,-16.847,-0.17,0.318,0.958,-64.817,43.33,32.634,85,
291688,18486,-55558,94416,-461,-51001,203.5,9.3,19,-7.171,-0.918,-15.572,-0.179,0.323,0.972,-66.018,42.143,34.884,85,
291699,17739,-54849,94238,1630,-51830,203.4,9.3,18.9,-7.919,-5.529,-14.42,-0.179,0.327,0.992,-64.817,38.582,31.508,85,
291711,18745,-55067,94985,588,-51502,203.3,9.3,18.7,-11.706,-7.338,-12.496,-0.176,0.325,1.024,-66.018,39.769,30.383,85,
291722,18847,-54604,95483,1433,-51887,203.2,9.3,18.5,-16.049,-4.17,-11.336,-0.176,0.311,1.041,-64.817,38.582,31.508,85,
291732,19202,-54443,95909,1629,-51964,203,9.3,18.1,-16.316,-0.933,-10.954,-0.175,0.287,1.052,-66.018,39.769,34.884,85,
291743,19840,-54458,96392,1335,-51586,202.9,9.3,17.8,-12.683,1.914,-11.206,-0.155,0.263,1.052,-64.817,38.582,34.884,85,
291754,20205,-54238,96874,1530,-51401,202.8,9.3,17.5,-6.118,4.937,-10.687,-0.151,0.248,1.025,-64.817,38.582,34.884,85,
291765,20087,-54063,97051,1660,-51581,202.8,9.3,17.4,1.691,8.044,-10.977,-0.144,0.248,1.024,-63.617,37.395,33.759,85,
291777,20450,-53752,97466,1980,-51490,202.7,9.3,17.3,10.462,11.532,-10.214,-0.131,0.259,1.002,-66.018,38.582,33.759,85,
291787,20502,-53717,97589,1986,-51632,202.7,9.4,17.4,15.508,12.998,-9.328,-0.137,0.27,1.002,-64.817,37.395,31.508,85,
291799,19353,-52859,97420,4569,-52435,202.6,9.5,17.4,14.126,15.769,-8.954,-0.131,0.266,0.999,-64.817,36.207,31.508,85,
291809,20519,-53110,97969,2814,-51999,202.6,9.6,17.4,13.623,18.662,-8.282,-0.144,0.253,0.973,-63.617,36.207,31.508,85,
291820,21238,-52900,98476,2608,-51522,202.6,9.7,17.5,17.882,19.395,-6.863,-0.153,0.242,0.953,-63.617,38.582,29.258,85,
291832,21389,-52862,98587,2711,-51663,202.7,9.9,17.6,23.401,17.96,-4.153,-0.174,0.248,0.94,-62.417,38.582,33.759,85,
291842,21653,-52652,98795,2860,-51676,202.8,10.1,17.8,22.768,16.105,-0.687,-0.178,0.269,0.954,-64.817,38.582,32.634,85,
291853,21488,-52373,98835,3357,-51892,202.8,10.2,17.9,17.615,14.334,1.237,-0.176,0.277,0.967,-64.817,38.582,32.634,85,
291864,21970,-52339,99206,3122,-51895,203,10.2,18.1,13.661,9.754,4.397,-0.174,0.298,0.949,-66.018,39.769,32.634,85,
291875,22491,-52060,99662,3334,-51796,203.1,10.3,18.1,6.607,8.181,5.603,-0.168,0.295,0.966,-66.018,39.769,32.634,85,
291887,22361,-52143,99854,3463,-51818,203.2,10.3,18.2,3.439,10.685,6.786,-0.168,0.303,0.956,-66.018,38.582,30.383,85,
291898,19754,-50988,99154,7644,-53419,203.4,10.3,18.3,1.668,11.761,6.366,-0.169,0.297,0.937,-67.218,43.33,28.132,85,
291908,16501,-49937,98156,11278,-55558,203.5,10.4,18.3,2.516,11.677,6.229,-0.173,0.316,0.922,-66.018,37.395,28.132,85,
291920,14459,-48764,97547,14933,-56825,203.6,10.5,18.4,2.249,11.456,4.45,-0.178,0.314,0.92,-64.817,37.395,27.007,85,
291931,16766,-49168,98313,12641,-55665,203.7,10.6,18.5,4.462,10.258,4.992,-0.176,0.322,0.905,-66.018,39.769,30.383,85,
291941,21830,-50209,100516,6984,-52975,203.8,10.6,18.7,7.256,9.746,5.679,-0.162,0.327,0.898,-67.218,36.207,30.383,85,
291952,23137,-50396,101273,5484,-52659,204,10.6,18.8,3.745,11.151,6.458,-0.169,0.343,0.935,-64.817,38.582,30.383,85,
291963,23589,-50285,101641,5561,-52784,204.1,10.7,18.9,-0.271,13.578,6.397,-0.185,0.339,0.929,-63.617,38.582,31.508,85,
291974,23632,-50048,101848,6217,-52925,204.3,10.8,19,-1.5,12.975,6.214,-0.201,0.334,0.915,-63.617,40.956,28.132,85,
291985,23784,-50081,102135,6265,-53042,204.4,11,19.1,0.21,10.601,4.939,-0.205,0.331,0.907,-64.817,38.582,28.132,85,
291996,21768,-48975,101727,9503,-54471,204.5,11.1,19.2,2.317,10.883,3.221,-0.21,0.334,0.9,-64.817,38.582,28.132,85,
292007,23173,-49415,102296,8173,-53820,204.6,11.3,19.3,4.539,12.746,1.29,-0.217,0.333,0.899,-66.018,38.582,29.258,85,
292018,24467,-49405,103138,7441,-53427,204.6,11.5,19.5,6.47,11.975,-0.275,-0.225,0.341,0.906,-66.018,39.769,29.258,85,
292029,18250,-47465,100829,15475,-57299,204.7,11.6,19.6,5.699,10.525,-1,-0.235,0.346,0.926,-63.617,42.143,29.258,85,
292041,23710,-48830,103068,9630,-54453,204.8,11.9,19.7,2.279,11.296,-1.107,-0.251,0.333,0.925,-64.817,40.956,29.258,85,
292052,24944,-49031,103793,8495,-54128,204.9,12.1,19.7,-0.301,10.372,0.992,-0.261,0.325,0.909,-62.417,38.582,29.258,85,
292063,25404,-49119,104303,8268,-54025,205,12.3,19.7,-0.255,10.815,2.305,-0.265,0.327,0.922,-64.817,38.582,30.383,85,
292074,25725,-48937,104623,8250,-53984,205,12.6,19.7,0.249,11.143,1.947,-0.275,0.318,0.914,-66.018,38.582,30.383,85,
292085,25774,-48932,104947,8522,-54066,205.1,12.8,19.7,2.119,9.99,1.359,-0.276,0.319,0.916,-67.218,39.769,31.508,85,
292096,26222,-48702,105489,8770,-54026,205.1,13,19.8,7.233,9.479,1.145,-0.264,0.328,0.911,-68.418,37.395,28.132,85,
292107,24877,-48261,105160,10763,-55060,205.1,13.2,19.9,10.439,10.212,1.657,-0.259,0.344,0.918,-68.418,37.395,28.132,85,
292118,26424,-48405,106181,9778,-54614,205.2,13.3,20.1,9.699,12.006,2.588,-0.251,0.362,0.925,-64.817,38.582,30.383,85,
292130,26578,-48616,106591,9591,-54824,205.3,13.5,20.3,6.386,15.716,0.901,-0.246,0.375,0.937,-64.817,39.769,30.383,85,
292140,26937,-48468,107014,9962,-54759,205.4,13.7,20.4,4.256,16.624,-0.542,-0.26,0.378,0.92,-64.817,39.769,28.132,85,
292151,27067,-48590,107261,9888,-54868,205.5,13.9,20.6,2.798,14.99,-1.198,-0.264,0.378,0.916,-68.418,38.582,28.132,85,
292162,27378,-48559,107604,10044,-54901,205.5,14,20.6,-0.614,12.952,-1.473,-0.254,0.368,0.912,-66.018,39.769,29.258,85,
292173,27589,-48457,107975,10270,-54996,205.6,14.2,20.6,-5.255,12.021,-1.389,-0.263,0.353,0.921,-67.218,39.769,29.258,85,
292184,27638,-48291,108177,10700,-55267,205.6,14.3,20.5,-7.553,11.777,-1.076,-0.254,0.338,0.924,-68.418,38.582,29.258,85,
292196,28270,-48131,108892,10934,-55220,205.6,14.5,20.3,-10.034,15.112,-1.489,-0.252,0.318,0.937,-67.218,38.582,28.132,85,
292206,25876,-47366,108215,13901,-56747,205.6,14.7,20.1,-12.881,17.265,-1.725,-0.267,0.309,0.936,-64.817,35.02,28.132,85,
