Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
1027310,-50681,-28447,69783,-20270,-82377,209.5,14.1,23.8,-19.912,-22.506,6.42,-0.248,0.393,0.865,-68.418,48.079,20.255,73,
1027320,-50288,-27811,71304,-19973,-82892,209.4,13.9,23.6,-19.4,-21.926,7.076,-0.249,0.394,0.891,-69.618,46.892,21.381,73,
1027331,-52184,-26979,72104,-18249,-85526,209.5,13.7,23.4,-19.904,-17.964,7.42,-0.247,0.386,0.913,-68.418,49.266,23.631,73,
1027342,-51285,-26793,73576,-18556,-84462,209.5,13.5,23.2,-18.492,-18.368,6.992,-0.253,0.391,0.9,-69.618,45.704,21.381,73,
1027354,-50544,-26779,74909,-19670,-84138,209.5,13.3,23.1,-17.751,-22.483,7.015,-0.247,0.382,0.886,-68.418,48.079,20.255,73,
1027365,-51814,-25847,75791,-18455,-84168,209.5,13.1,22.9,-16.744,-26.834,7.565,-0.245,0.381,0.878,-68.418,48.079,20.255,73,
1027376,-51043,-25819,77070,-19040,-83309,209.5,12.8,22.7,-17.767,-31.284,9.191,-0.233,0.373,0.876,-69.618,45.704,24.757,73,
1027386,-50456,-25850,78307,-20071,-82588,209.5,12.5,22.5,-19.568,-32.3,9.053,-0.236,0.36,0.893,-66.018,49.266,23.631,73,
1027397,-50008,-25594,79712,-20226,-81399,209.4,12.2,22.4,-15.232,-30.147,8.137,-0.222,0.353,0.876,-67.218,45.704,27.007,73,
1027408,-50163,-25535,80983,-20154,-80545,209.4,11.9,22.2,-11.118,-30.025,6.374,-0.206,0.357,0.893,-67.218,45.704,27.007,73,
1027419,-49840,-25314,82278,-20176,-80064,209.3,11.6,22.1,-13.438,-30.536,6.916,-0.209,0.366,0.924,-66.018,46.892,25.882,73,
1027431,-52733,-24425,82849,-17183,-80861,209.3,11.3,21.7,-21.332,-28.094,7.855,-0.202,0.344,0.941,-68.418,46.892,27.007,73,
1027442,-56314,-22803,83024,-12446,-82427,209.3,11,21.4,-26.042,-27.307,9.84,-0.202,0.326,0.928,-63.617,49.266,23.631,73,
