Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
290937,53463,87116,175836,214895,157774,218.3,17.2,23.5,7.432,-3.849,4.687,-0.29,0.388,0.847,-67.218,50.453,25.882,0,
290948,54354,86858,176509,214166,158259,218.3,17.2,23.7,10.882,-9.758,7.13,-0.299,0.411,0.861,-66.018,46.892,22.506,0,
290959,54351,86382,176724,213986,158022,218.3,17,23.8,8.844,-13.346,9.023,-0.293,0.44,0.897,-66.018,50.453,23.631,0,
290970,54718,86277,177275,214206,157991,218.3,16.8,23.9,0.478,-11.91,8.076,-0.3,0.444,0.932,-63.617,48.079,21.381,0,
290982,50775,87325,176965,219154,154754,218.4,16.7,23.9,-4.477,-8.628,7.076,-0.303,0.437,0.924,-64.817,49.266,21.381,0,
290992,53778,86321,177760,215694,157052,218.4,16.7,23.9,-2.851,-3.62,5.092,-0.305,0.435,0.927,-64.817,52.827,25.882,0,
291003,54421,85858,178265,214758,157454,218.4,16.7,24,-5.187,0.746,3.565,-0.31,0.446,0.944,-63.617,52.827,23.631,0,
291014,54694,85557,178770,214697,157456,218.4,16.7,23.9,-8.057,4.502,1.702,-0.317,0.448,0.968,-66.018,50.453,24.757,0,
291025,54778,85394,179211,214687,157277,218.4,16.8,23.9,-7.431,5.319,1,-0.32,0.44,0.929,-66.018,49.266,23.631,0,
291036,54704,85310,179403,214745,157037,218.4,16.8,23.8,-1.904,1.288,2.489,-0.31,0.419,0.922,-66.018,49.266,23.631,0,
291047,54954,85337,179990,214813,156951,218.4,16.8,24,7.081,0.166,4.229,-0.294,0.429,0.906,-63.617,46.892,24.757,0,
291058,53311,85658,179957,216668,155439,218.5,16.8,24.2,12.355,0.418,4.344,-0.289,0.44,0.904,-63.617,49.266,22.506,0,
291069,54706,85218,180838,215580,156162,218.5,16.8,24.4,13.798,0.548,3.504,-0.287,0.46,0.891,-66.018,51.64,23.631,0,
291080,54632,84987,181063,215398,155925,218.5,16.7,24.7,11.31,-0.178,2.641,-0.285,0.479,0.904,-66.018,51.64,22.506,0,
291091,53822,85459,181476,217373,154883,218.6,16.7,24.8,2.05,-0.262,0.649,-0.29,0.495,0.92,-63.617,49.266,22.506,0,
291103,54716,84925,181846,216105,155381,218.5,16.7,24.8,-7.584,2.029,-1.16,-0.291,0.481,0.926,-66.018,49.266,23.631,0,
291113,53909,85379,182212,217496,154505,218.5,16.7,24.8,-8.11,6.158,-2.733,-0.295,0.454,0.929,-63.617,49.266,22.506,0,
291124,48357,87415,181748,225410,149875,218.5,16.8,24.7,-4.896,8.838,-4.634,-0.304,0.436,0.934,-64.817,51.64,22.506,0,
291135,50270,86529,182354,222958,151340,218.5,17,24.7,-1.958,10.807,-5.55,-0.308,0.423,0.908,-62.417,51.64,21.381,0,
291146,54126,85225,183255,218316,154262,218.5,17.1,24.7,2.852,7.311,-5.298,-0.308,0.413,0.889,-62.417,51.64,22.506,0,
291157,55074,84559,183583,216730,154762,218.4,17.1,24.8,3.607,3.074,-3.985,-0.303,0.421,0.89,-62.417,51.64,22.506,0,
291168,55653,84509,184220,216513,154966,218.4,17.2,24.8,1.279,1.593,-3.26,-0.297,0.427,0.881,-66.018,48.079,22.506,0,
291180,55460,84235,184423,216424,154597,218.3,17.2,24.8,-2.759,1.929,-3.427,-0.297,0.438,0.889,-63.617,50.453,23.631,0,
291191,53462,85093,184545,219914,152648,218.3,17.3,24.8,-6.362,3.502,-4.435,-0.311,0.429,0.864,-67.218,51.64,23.631,0,
291201,55076,84157,184689,217404,153928,218.2,17.4,24.7,-8.545,1.998,-5.527,-0.313,0.419,0.858,-63.617,50.453,22.506,0,
