Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
346856,-18776,-26406,40638,-32167,-46616,213.9,22.3,21,-5.751,-12.987,21.29,-0.39,0.354,0.888,-82.822,51.64,30.383,32,
346867,-18353,-26316,41903,-32764,-46835,214.1,22.1,21.1,-3.828,-10.903,18.504,-0.386,0.375,0.895,-81.622,52.827,29.258,32,
346878,-18411,-25109,43432,-32097,-46290,214.2,22,21.2,-3.003,-6.903,15.435,-0.379,0.384,0.895,-84.022,51.64,31.508,32,
346889,-21599,-23436,43371,-28658,-48679,214.4,21.9,21.3,-0.477,-4.361,12.893,-0.387,0.393,0.902,-82.822,51.64,31.508,32,
346900,-18293,-23539,45809,-31728,-46274,214.5,21.9,21.4,-2.576,-0.826,10.55,-0.388,0.387,0.895,-84.022,51.64,31.508,32,
346911,-17237,-23807,46981,-32677,-46288,214.6,21.9,21.5,-4.423,0.174,9.313,-0.392,0.377,0.875,-82.822,52.827,31.508,32,
346922,-16715,-23143,48063,-32093,-45769,214.7,21.9,21.5,-3.721,0.456,8.489,-0.389,0.365,0.871,-81.622,54.014,31.508,32,
346933,-16476,-22792,49074,-31461,-45791,214.7,21.9,21.5,-1.309,-1.826,8.206,-0.386,0.36,0.868,-84.022,50.453,31.508,32,
346945,-16225,-22760,49888,-31004,-45999,214.8,21.8,21.6,-1.736,-2.956,8.069,-0.377,0.362,0.866,-82.822,54.014,31.508,32,
346955,-15892,-22236,51088,-30217,-45729,214.8,21.8,21.6,-3.53,-5.055,8.649,-0.378,0.353,0.859,-82.822,54.014,31.508,32,
346966,-15559,-22449,51691,-30128,-46193,214.8,21.7,21.6,-3.988,-6.666,8.511,-0.371,0.347,0.858,-84.022,52.827,31.508,32,
346977,-15264,-21595,53207,-29488,-45341,214.9,21.6,21.5,-2.98,-7.674,9.137,-0.372,0.347,0.871,-81.622,51.64,32.634,32,
