Timestamp,Data0,Data1,Data2,Data3,Data4,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19
214407,1593,-65651,106331,-62247,-541299,188.2,16.8,15,1.394,2.105,0.893,-0.301,0.255,0.983,-50.413,17.213,33.759,34,
214418,1269,-65299,106028,-61860,-541949,188.3,16.8,15,1.485,3.021,0.382,-0.303,0.249,0.977,-49.213,16.026,30.383,34,
214429,1583,-65292,106195,-62493,-542252,188.3,16.8,15.1,2.409,3.105,0.153,-0.298,0.254,0.975,-48.013,16.026,31.508,34,
214440,1684,-65247,106175,-62482,-542561,188.4,16.8,15.1,2.661,4.464,-0.122,-0.299,0.239,0.96,-48.013,17.213,31.508,34,
214451,1857,-65148,106088,-62534,-543005,188.4,16.9,15.1,2.348,4.586,-0.198,-0.307,0.247,0.947,-49.213,14.839,32.634,34,
214462,1836,-64918,106092,-62542,-543394,188.4,17,15.1,2.684,3.815,-0.427,-0.307,0.241,0.947,-49.213,17.213,33.759,34,
214473,1746,-64714,105936,-62513,-543940,188.4,17.1,15.1,2.18,4.112,-0.435,-0.309,0.243,0.932,-49.213,14.839,32.634,34,
214484,-2197,-62711,103311,-57043,-546846,188.5,17.1,15.2,1.943,3.174,-0.176,-0.309,0.237,0.936,-50.413,17.213,31.508,34,
214495,1062,-63946,105287,-61429,-545231,188.5,17.2,15.2,1.111,3.12,-0.45,-0.301,0.238,0.932,-49.213,16.026,32.634,34,
214506,1746,-64012,105666,-62263,-545226,188.6,17.2,15.2,1.119,3.273,-0.801,-0.302,0.243,0.927,-49.213,16.026,32.634,34,
214517,1839,-63861,105627,-62454,-545674,188.6,17.2,15.2,1.997,3.09,-0.908,-0.304,0.243,0.939,-50.413,16.026,30.383,34,
214528,2000,-63674,105630,-62630,-545949,188.6,17.3,15.2,1.34,2.311,-1.382,-0.301,0.241,0.933,-50.413,16.026,30.383,34,
214539,2073,-63483,105683,-62637,-546247,188.6,17.3,15.2,1.355,1.639,-1.366,-0.296,0.239,0.929,-49.213,16.026,32.634,34,
214551,2122,-63359,105576,-62700,-546841,188.6,17.3,15.2,1.401,1.448,-1.336,-0.3,0.247,0.939,-46.812,16.026,33.759,34,
214562,2007,-63021,105599,-62494,-547271,188.6,17.3,15.2,0.897,1.212,-1.847,-0.302,0.248,0.943,-50.413,14.839,32.634,34,
214573,2263,-63040,105607,-62637,-547634,188.6,17.3,15.2,-0.759,2.059,-2.046,-0.3,0.234,0.932,-51.614,16.026,29.258,34,
214584,-2190,-60842,102657,-56728,-551392,188.5,17.3,15,0.653,1.349,-1.954,-0.3,0.221,0.938,-49.213,13.652,32.634,34,
214596,1256,-62232,104745,-61143,-549209,188.6,17.3,15,2.661,1.029,-1.405,-0.3,0.231,0.94,-48.013,17.213,32.634,34,
214607,2045,-62346,105107,-62199,-549202,188.6,17.3,15,1.958,1.181,-1,-0.302,0.229,0.951,-52.814,16.026,31.508,34,
214618,2249,-62269,105306,-62535,-549290,188.6,17.3,15,1.21,1.067,-1.076,-0.302,0.234,0.945,-50.413,16.026,32.634,34,
214629,2357,-62144,105270,-62763,-549686,188.6,17.3,14.9,0.218,1.326,-0.534,-0.3,0.229,0.943,-49.213,16.026,32.634,34,
214641,2459,-61955,105304,-62744,-550053,188.6,17.3,14.9,0.668,0.975,-0.282,-0.296,0.235,0.95,-49.213,16.026,32.634,34,
214652,2266,-61841,105132,-62601,-550748,188.6,17.3,14.9,0.523,0.693,-0.435,-0.297,0.238,0.948,-50.413,17.213,33.759,34,
214663,2567,-61642,105149,-62761,-550995,188.7,17.2,14.9,0.012,0.563,-0.16,-0.293,0.235,0.951,-49.213,17.213,32.634,34,
214674,2463,-61441,105134,-62772,-551489,188.7,17.2,14.9,0.088,0.83,0.298,-0.295,0.231,0.95,-50.413,17.213,31.508,34,
214685,1097,-60723,104262,-61119,-553957,188.8,17.2,14.9,0.165,0.761,0.435,-0.298,0.235,0.951,-49.213,16.026,31.508,34,
214696,940,-60377,103903,-60392,-553448,188.9,17.1,15,0.653,0.998,0.939,-0.293,0.237,0.946,-50.413,19.588,30.383,34,
214707,2296,-60800,104637,-62159,-553075,188.9,17.1,14.9,-0.164,1.708,1.031,-0.288,0.232,0.954,-50.413,17.213,31.508,34,
214718,2668,-60794,104866,-62606,-553143,189,17.1,14.9,-0.103,2.418,1.313,-0.293,0.227,0.946,-50.413,17.213,31.508,34,
214729,2702,-60801,104776,-62846,-553566,189,17.1,14.9,2.371,1.899,1.664,-0.294,0.238,0.94,-51.614,14.839,32.634,34,
214740,2737,-60592,104821,-62871,-553871,189.1,17.1,15,3.302,1.357,1.725,-0.292,0.243,0.951,-49.213,18.4,30.383,34,
214751,2701,-60462,104612,-62810,-554416,189.2,17,15.1,1.165,1.838,1.473,-0.296,0.251,0.938,-50.413,17.213,31.508,34,
214762,2900,-60374,104743,-62740,-554595,189.2,17.1,15.1,0.455,1.471,1.153,-0.297,0.245,0.938,-51.614,17.213,31.508,34,
214773,2892,-60302,104612,-62922,-555113,189.2,17.1,15.1,1.02,1.525,1.351,-0.301,0.236,0.95,-50.413,16.026,32.634,34,
214785,2901,-60142,104660,-62870,-555451,189.2,17.1,15,0.668,2.654,1.366,-0.302,0.237,0.95,-50.413,13.652,29.258,34,
214795,704,-58918,103069,-59688,-557421,189.3,17.1,15,-0.209,4.296,1.473,-0.304,0.227,0.933,-50.413,17.213,30.383,34,
214806,2525,-59648,104092,-62144,-556610,189.4,17.2,15,1.813,2.67,1.977,-0.31,0.229,0.941,-48.013,18.4,31.508,34,
214817,2999,-59638,104358,-62681,-556747,189.4,17.2,15,1.554,1.074,2.26,-0.306,0.227,0.939,-49.213,17.213,33.759,34,
214828,3120,-59646,104456,-62944,-557036,189.5,17.2,15,1.195,1.105,2.473,-0.306,0.232,0.943,-49.213,16.026,29.258,34,
214840,3020,-59432,104270,-62699,-557573,189.5,17.2,14.9,1.371,1.418,2.389,-0.304,0.242,0.948,-50.413,13.652,32.634,34,
214851,3229,-59368,104308,-62872,-557869,189.5,17.2,14.9,0.615,1.807,1.595,-0.307,0.245,0.956,-51.614,16.026,30.383,34,
214862,3392,-59141,104390,-62748,-558197,189.6,17.3,15,0.02,3.288,0.992,-0.307,0.249,0.948,-50.413,17.213,31.508,34,
214873,3356,-59059,104361,-62952,-558586,189.6,17.3,15,1.661,3.807,0.481,-0.308,0.246,0.944,-48.013,16.026,30.383,34,
214884,3355,-58842,104354,-62635,-558937,189.6,17.4,15,2.707,3.899,0.641,-0.314,0.244,0.941,-49.213,13.652,31.508,34,
214895,1036,-57627,102691,-59445,-561089,189.7,17.4,15.1,3.279,3.403,0.939,-0.311,0.243,0.951,-51.614,18.4,30.383,34,
214906,2933,-58480,103920,-62069,-560029,189.7,17.5,15.1,2.897,3.051,0.496,-0.317,0.24,0.934,-51.614,16.026,29.258,34,
214917,3432,-58623,104223,-62687,-559913,189.7,17.6,15.1,2.165,2.57,0.634,-0.324,0.241,0.934,-52.814,14.839,32.634,34,
214928,3560,-58686,104199,-62946,-560265,189.7,17.7,15.1,2.653,0.166,0.428,-0.33,0.244,0.921,-50.413,16.026,31.508,34,
